Course_Code,Course_Name,Content_Type,Content_ID,Title,Duration_Min,✓_Exit_Ticket,✓_Quiz,✓_Submission,Exit_Ticket_Desc,Exit_Ticket_Link,Quiz_Desc,Quiz_Link,Submission_Desc,Submission_Link,File_Name,Source_URL,Keywords,Total_Links
Web-3,eb-3 Server-Side Development & Authentication,Lesson,4,Introduction to Svelte Events,90,,,✓,,,,,Submit Activity - Lesson 4,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 04- Svelte Events.mdx,/paid-courses/web-3/lesson/4,"introduction, svelte, events",3
Web-3,eb-3 Server-Side Development & Authentication,Lesson,5,Svelte Reactivity,90,✓,,✓,Exit Ticket 4: Svelte Events,https://forms.gle/vkxzyLQd8x4stEfTA,,,Submit Activity - Lesson 5,https://forms.gle/VZUBjmM74ouvNDFHA,Concept 05- Svelte Reactivity.mdx,/paid-courses/web-3/lesson/5,"svelte, reactivity",3
Web-3,eb-3 Server-Side Development & Authentication,Lesson,6,Introduction to Svelte Data Bindings,90,✓,,✓,Exit Ticket 5: Svelte Reactivity,https://forms.gle/GtYf6brhc4qqNev27,,,Submit Activity - Lesson 6,https://forms.gle/VZUBjmM74ouvNDFHA,Concept 06- Svelte Data Binding.mdx,/paid-courses/web-3/lesson/6,"introduction, svelte, data, bindings",3
Web-3,eb-3 Server-Side Development & Authentication,Lesson,7,Introduction to Svelte Logic,90,✓,,✓,Exit Ticket 6: Svelte Data Binding,https://forms.gle/idsy7ubsaLvtLzbZ6,,,Submit Activity - Lesson 7,https://forms.gle/VZUBjmM74ouvNDFHA,Concept 07- Svelte Logic.mdx,/paid-courses/web-3/lesson/7,"introduction, svelte, logic",3
Web-3,eb-3 Server-Side Development & Authentication,Lesson,8,Svelte as the UI,90,,,✓,,,,,Submit Activity - Lesson 8,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 08- SvelteKit.mdx,/paid-courses/web-3/lesson/8,svelte,3
Web-3,eb-3 Server-Side Development & Authentication,Lesson,9,Introduction to API,90,✓,,✓,Exit Ticket 7: Svelte Logic,https://forms.gle/yY5ewg4byPhK2Jhj9,,,Submit Activity - Lesson 9,https://forms.gle/VZUBjmM74ouvNDFHA,Concept 09- Application Programming Interface.mdx,/paid-courses/web-3/lesson/9,introduction,3
Web-3,eb-3 Server-Side Development & Authentication,Lesson,10,Introduction to Firebase,90,✓,,✓,Exit Ticket 8: SvelteKit,https://forms.gle/Pn6mGn2uUZkffLAe6,,,Submit Activity - Lesson 10,https://forms.gle/VZUBjmM74ouvNDFHA,Concept 10- Introduction to Firebase.mdx,/paid-courses/web-3/lesson/10,"introduction, firebase",3
Web-3,eb-3 Server-Side Development & Authentication,Lesson,11,What is Authentication 🔐,90,,,✓,,,,,Submit Activity - Lesson 11,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 11- Firebase Authentication & Firestore.mdx,/paid-courses/web-3/lesson/11,"what, authentication",3
Web-3,eb-3 Server-Side Development & Authentication,Activity,1,Guide on How to use Stackblitz,60,✓,,✓,Exit Ticket 1: Back-end Development,https://forms.gle/mUrxTBPaMeECDY7c6,,,Submit GitHub Profile,https://forms.gle/a7PmzNADkybqjA938,Concept 01- Back-end Development.mdx,/paid-courses/web-3/activity/1,"guide, stackblitz",5
Web-3,eb-3 Server-Side Development & Authentication,Activity,2,Svelte Components,60,✓,,✓,Exit Ticket 2: Svelte Components,https://forms.gle/Kij5PRcvyMwu4ETe7,,,Submit Activity - Lesson 2,https://forms.gle/VZUBjmM74ouvNDFHA,Concept 02- Svelte Components.mdx,/paid-courses/web-3/activity/2,"svelte, components",5
Web-3,eb-3 Server-Side Development & Authentication,Activity,3,Svelte Props,60,✓,,✓,Exit Ticket 3: Svelte Props,https://forms.gle/kANQeUptYUWjXb5J7,,,Submit Activity - Lesson 3,https://forms.gle/VZUBjmM74ouvNDFHA,Concept 03- Svelte Props.mdx,/paid-courses/web-3/activity/3,"svelte, props",3
Web-3,eb-3 Server-Side Development & Authentication,Activity,4,Svelte Events,60,,,✓,,,,,Submit Activity - Lesson 4,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 04- Svelte Events.mdx,/paid-courses/web-3/activity/4,"svelte, events",3
Web-3,eb-3 Server-Side Development & Authentication,Activity,5,Svelte Reactivity,60,✓,,✓,Exit Ticket 4: Svelte Events,https://forms.gle/vkxzyLQd8x4stEfTA,,,Submit Activity - Lesson 5,https://forms.gle/VZUBjmM74ouvNDFHA,Concept 05- Svelte Reactivity.mdx,/paid-courses/web-3/activity/5,"svelte, reactivity",3
Web-3,eb-3 Server-Side Development & Authentication,Activity,6,Svelte Data Binding,60,✓,,✓,Exit Ticket 5: Svelte Reactivity,https://forms.gle/GtYf6brhc4qqNev27,,,Submit Activity - Lesson 6,https://forms.gle/VZUBjmM74ouvNDFHA,Concept 06- Svelte Data Binding.mdx,/paid-courses/web-3/activity/6,"svelte, data, binding",3
Web-3,eb-3 Server-Side Development & Authentication,Activity,7,Svelte Logic,60,✓,,✓,Exit Ticket 6: Svelte Data Binding,https://forms.gle/idsy7ubsaLvtLzbZ6,,,Submit Activity - Lesson 7,https://forms.gle/VZUBjmM74ouvNDFHA,Concept 07- Svelte Logic.mdx,/paid-courses/web-3/activity/7,"svelte, logic",3
Web-3,eb-3 Server-Side Development & Authentication,Activity,8,💻 SvelteKit Exercise,60,,,✓,,,,,Submit Activity - Lesson 8,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 08- SvelteKit.mdx,/paid-courses/web-3/activity/8,"sveltekit, exercise",3
Web-3,eb-3 Server-Side Development & Authentication,Activity,9,Application Programming Interface Exercise,60,✓,,✓,Exit Ticket 7: Svelte Logic,https://forms.gle/yY5ewg4byPhK2Jhj9,,,Submit Activity - Lesson 9,https://forms.gle/VZUBjmM74ouvNDFHA,Concept 09- Application Programming Interface.mdx,/paid-courses/web-3/activity/9,"application, programming, interface, exercise",3
Web-3,eb-3 Server-Side Development & Authentication,Activity,10,Introduction to Firebase,60,✓,,✓,Exit Ticket 8: SvelteKit,https://forms.gle/Pn6mGn2uUZkffLAe6,,,Submit Activity - Lesson 10,https://forms.gle/VZUBjmM74ouvNDFHA,Concept 10- Introduction to Firebase.mdx,/paid-courses/web-3/activity/10,"introduction, firebase",3
Web-3,eb-3 Server-Side Development & Authentication,Activity,11,Exercise: Firebase Authentication & Database,60,,,✓,,,,,Submit Activity - Lesson 11,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 11- Firebase Authentication & Database.mdx,/paid-courses/web-3/activity/11,"exercise:, firebase, authentication, database",3
Web-3,eb-3 Server-Side Development & Authentication,Activity,12,Svelte Coding Challenge,60,✓,,✓,Exit Ticket 9: Application Programming Interface,https://forms.gle/RWaLdFSXwmBct4rT8,,,Submit Activity - Lesson 12,https://forms.gle/VZUBjmM74ouvNDFHA,Concept 12- Svelte Coding Challenge.mdx,/paid-courses/web-3/activity/12,"svelte, coding, challenge",2
Web-3,eb-3 Server-Side Development & Authentication,Project,1,My Biography,240,✓,,✓,Exit Ticket 1: Back-end Development,https://forms.gle/mUrxTBPaMeECDY7c6,,,Submit GitHub Profile,https://forms.gle/a7PmzNADkybqjA938,Project 01- My Biography.mdx,/paid-courses/web-3/project/1,biography,5
Web-3,eb-3 Server-Side Development & Authentication,Project,2,Math Calculator,240,✓,,✓,Exit Ticket 2: Svelte Components,https://forms.gle/Kij5PRcvyMwu4ETe7,,,Submit Activity - Lesson 2,https://forms.gle/VZUBjmM74ouvNDFHA,Project 02- Math Calculator.mdx,/paid-courses/web-3/project/2,"math, calculator",5
Web-3,eb-3 Server-Side Development & Authentication,Project,3,Play With Colours,240,✓,,✓,Exit Ticket 3: Svelte Props,https://forms.gle/kANQeUptYUWjXb5J7,,,Submit Activity - Lesson 3,https://forms.gle/VZUBjmM74ouvNDFHA,Project 03- Play With Colours.mdx,/paid-courses/web-3/project/3,"play, with, colours",3
Web-3,eb-3 Server-Side Development & Authentication,Project,4,Steam Game Searcher,240,,,✓,,,,,Submit Activity - Lesson 4,https://forms.gle/sJrKNBoPLiAfmnE27,Project 04- Steam Game Searcher.mdx,/paid-courses/web-3/project/4,"steam, game, searcher",3
Web-3,eb-3 Server-Side Development & Authentication,Project,5,Mood Tracker,240,✓,,✓,Exit Ticket 4: Svelte Events,https://forms.gle/vkxzyLQd8x4stEfTA,,,Submit Activity - Lesson 5,https://forms.gle/VZUBjmM74ouvNDFHA,Project 05- Mood Tracker.mdx,/paid-courses/web-3/project/5,"mood, tracker",3
Web-3,eb-3 Server-Side Development & Authentication,Project,6,Final Project - My Dashboard,240,✓,,✓,Exit Ticket 5: Svelte Reactivity,https://forms.gle/GtYf6brhc4qqNev27,,,Submit Activity - Lesson 6,https://forms.gle/VZUBjmM74ouvNDFHA,Project 06- Final Project - My Dashboard.mdx,/paid-courses/web-3/project/6,"final, project, dashboard",3
Web-3.5,eb-3.5 API Integration Mastery,Lesson,1,What Are APIs?,90,✓,,✓,Lesson Exit Ticket,https://forms.gle/api-basics-1,,,Submit Activity - Lesson 1,https://forms.gle/submit-1,Concept 01- What Are APIs.mdx,/paid-courses/web-3.5/lesson/1,"what, apis?",2
Web-3.5,eb-3.5 API Integration Mastery,Lesson,2,Making Your First API Call,90,,,,,,,,,,Concept 02- Making Your First API Call.mdx,/paid-courses/web-3.5/lesson/2,"making, your, first, call",
Web-3.5,eb-3.5 API Integration Mastery,Lesson,3,Understanding JSON,90,✓,,✓,Lesson Exit Ticket,https://forms.gle/json-data-3,,,Submit Activity - Lesson 3,https://forms.gle/submit-3,Concept 03- Understanding JSON.mdx,/paid-courses/web-3.5/lesson/3,"understanding, json",2
Web-3.5,eb-3.5 API Integration Mastery,Lesson,4,Async JavaScript and Promises,90,,,,,,,,,,Concept 04- Async JavaScript and Promises.mdx,/paid-courses/web-3.5/lesson/4,"async, javascript, promises",
Web-3.5,eb-3.5 API Integration Mastery,Lesson,5,Error Handling and Status Codes,90,✓,,✓,Lesson Exit Ticket,https://forms.gle/error-handling-5,,,Submit Activity - Lesson 5,https://forms.gle/submit-5,Concept 05- Error Handling and Status Codes.mdx,/paid-courses/web-3.5/lesson/5,"error, handling, status, codes",2
Web-3.5,eb-3.5 API Integration Mastery,Lesson,6,API Authentication Basics,90,,,,,,,,,,Concept 06- API Authentication Basics.mdx,/paid-courses/web-3.5/lesson/6,"authentication, basics",
Web-3.5,eb-3.5 API Integration Mastery,Lesson,7,Working with Query Parameters,90,✓,,✓,Lesson Exit Ticket,https://forms.gle/query-params-7,,,Submit Activity - Lesson 7,https://forms.gle/submit-7,Concept 07- Working with Query Parameters.mdx,/paid-courses/web-3.5/lesson/7,"working, with, query, parameters",2
Web-3.5,eb-3.5 API Integration Mastery,Lesson,8,POST Requests and Data Submission,90,,,,,,,,,,Concept 08- POST Requests and Data Submission.mdx,/paid-courses/web-3.5/lesson/8,"post, requests, data, submission",
Web-3.5,eb-3.5 API Integration Mastery,Lesson,9,API Rate Limiting,90,✓,,✓,Lesson Exit Ticket,https://forms.gle/rate-limiting-9,,,Submit Activity - Lesson 9,https://forms.gle/submit-9,Concept 09- API Rate Limiting.mdx,/paid-courses/web-3.5/lesson/9,"rate, limiting",2
Web-3.5,eb-3.5 API Integration Mastery,Lesson,10,Chaining Multiple APIs,90,,,,,,,,,,Concept 10- Chaining Multiple APIs.mdx,/paid-courses/web-3.5/lesson/10,"chaining, multiple, apis",
Web-3.5,eb-3.5 API Integration Mastery,Lesson,11,Building API Wrappers,90,✓,,✓,Lesson Exit Ticket,https://forms.gle/api-wrappers-11,,,Submit Activity - Lesson 11,https://forms.gle/submit-11,Concept 11- Building API Wrappers.mdx,/paid-courses/web-3.5/lesson/11,"building, wrappers",2
Web-3.5,eb-3.5 API Integration Mastery,Lesson,12,Testing APIs with Tools,90,,,,,,,,,,Concept 12- Testing APIs with Tools.mdx,/paid-courses/web-3.5/lesson/12,"testing, apis, with, tools",
Web-3.5,eb-3.5 API Integration Mastery,Lesson,13,OAuth and Social Login,90,✓,,✓,Lesson Exit Ticket,https://forms.gle/oauth-13,,,Submit Activity - Lesson 13,https://forms.gle/submit-13,Concept 13- OAuth and Social Login.mdx,/paid-courses/web-3.5/lesson/13,"oauth, social, login",2
Web-3.5,eb-3.5 API Integration Mastery,Lesson,14,Working with Webhooks,90,,,,,,,,,,Concept 14- Working with Webhooks.mdx,/paid-courses/web-3.5/lesson/14,"working, with, webhooks",
Web-3.5,eb-3.5 API Integration Mastery,Lesson,15,Real-time APIs and WebSockets,90,✓,,✓,Lesson Exit Ticket,https://forms.gle/websockets-15,,,Submit Activity - Lesson 15,https://forms.gle/submit-15,Concept 15- Real-time APIs and WebSockets.mdx,/paid-courses/web-3.5/lesson/15,"real-time, apis, websockets",2
Web-3.5,eb-3.5 API Integration Mastery,Lesson,16,File Upload APIs,90,,,,,,,,,,Concept 16- File Upload APIs.mdx,/paid-courses/web-3.5/lesson/16,"file, upload, apis",
Web-3.5,eb-3.5 API Integration Mastery,Lesson,17,Payment API Integration,90,✓,,✓,Lesson Exit Ticket,https://forms.gle/payment-apis-17,,,Submit Activity - Lesson 17,https://forms.gle/submit-17,Concept 17- Payment API Integration.mdx,/paid-courses/web-3.5/lesson/17,"payment, integration",2
Web-3.5,eb-3.5 API Integration Mastery,Lesson,18,AI and Machine Learning APIs,90,,,,,,,,,,Concept 18- AI and Machine Learning APIs.mdx,/paid-courses/web-3.5/lesson/18,"machine, learning, apis",
Web-3.5,eb-3.5 API Integration Mastery,Lesson,19,GraphQL vs REST,90,✓,,✓,Lesson Exit Ticket,https://forms.gle/graphql-rest-19,,,Submit Activity - Lesson 19,https://forms.gle/submit-19,Concept 19- GraphQL vs REST.mdx,/paid-courses/web-3.5/lesson/19,"graphql, rest",2
Web-3.5,eb-3.5 API Integration Mastery,Lesson,20,API Performance Optimization,90,,,,,,,,,,Concept 20- API Performance Optimization.mdx,/paid-courses/web-3.5/lesson/20,"performance, optimization",
Web-3.5,eb-3.5 API Integration Mastery,Lesson,21,Caching Strategies,90,,,,,,,,,,Concept 21- Caching Strategies.mdx,/paid-courses/web-3.5/lesson/21,"caching, strategies",
Web-3.5,eb-3.5 API Integration Mastery,Lesson,22,API Security Best Practices,90,,,,,,,,,,Concept 22- API Security Best Practices.mdx,/paid-courses/web-3.5/lesson/22,"security, best, practices",
Web-3.5,eb-3.5 API Integration Mastery,Lesson,23,Building Your Own API,90,,,,,,,,,,Concept 23- Building Your Own API.mdx,/paid-courses/web-3.5/lesson/23,"building, your",
Web-3.5,eb-3.5 API Integration Mastery,Lesson,24,API Documentation and Testing,90,,,,,,,,,,Concept 24- API Documentation and Testing.mdx,/paid-courses/web-3.5/lesson/24,"documentation, testing",
Web-3.5,eb-3.5 API Integration Mastery,Activity,1,Weather Widget Activities,60,✓,,✓,Lesson Exit Ticket,https://forms.gle/api-basics-1,,,Submit Activity - Lesson 1,https://forms.gle/submit-1,Concept 01- Weather Widget.mdx,/paid-courses/web-3.5/activity/1,"weather, widget, activities",2
Web-3.5,eb-3.5 API Integration Mastery,Activity,2,Joke Generator Activities,60,,,,,,,,,,Concept 02- Joke Generator.mdx,/paid-courses/web-3.5/activity/2,"joke, generator, activities",
Web-3.5,eb-3.5 API Integration Mastery,Activity,3,Pokemon Explorer Activities,60,✓,,✓,Lesson Exit Ticket,https://forms.gle/json-data-3,,,Submit Activity - Lesson 3,https://forms.gle/submit-3,Concept 03- Pokemon Explorer.mdx,/paid-courses/web-3.5/activity/3,"pokemon, explorer, activities",2
Web-3.5,eb-3.5 API Integration Mastery,Activity,4,Space Photo Gallery Activities,60,,,,,,,,,,Concept 04- Space Photo Gallery.mdx,/paid-courses/web-3.5/activity/4,"space, photo, gallery, activities",
Web-3.5,eb-3.5 API Integration Mastery,Activity,5,Error Handler Challenge Activities,60,✓,,✓,Lesson Exit Ticket,https://forms.gle/error-handling-5,,,Submit Activity - Lesson 5,https://forms.gle/submit-5,Concept 05- Error Handler Challenge.mdx,/paid-courses/web-3.5/activity/5,"error, handler, challenge, activities",2
Web-3.5,eb-3.5 API Integration Mastery,Activity,6,Secure API Caller Activities,60,,,,,,,,,,Concept 06- Secure API Caller.mdx,/paid-courses/web-3.5/activity/6,"secure, caller, activities",
Web-3.5,eb-3.5 API Integration Mastery,Activity,7,Movie Search Engine Activities,60,✓,,✓,Lesson Exit Ticket,https://forms.gle/query-params-7,,,Submit Activity - Lesson 7,https://forms.gle/submit-7,Concept 07- Movie Search Engine.mdx,/paid-courses/web-3.5/activity/7,"movie, search, engine, activities",2
Web-3.5,eb-3.5 API Integration Mastery,Activity,8,Form to API Submitter Activities,60,,,,,,,,,,Concept 08- Form to API Submitter.mdx,/paid-courses/web-3.5/activity/8,"form, submitter, activities",
Web-3.5,eb-3.5 API Integration Mastery,Activity,9,Rate Limit Visualizer Activities,60,✓,,✓,Lesson Exit Ticket,https://forms.gle/rate-limiting-9,,,Submit Activity - Lesson 9,https://forms.gle/submit-9,Concept 09- Rate Limit Visualizer.mdx,/paid-courses/web-3.5/activity/9,"rate, limit, visualizer, activities",2
Web-3.5,eb-3.5 API Integration Mastery,Activity,10,Recipe Mashup Activities,60,,,,,,,,,,Concept 10- Recipe Mashup.mdx,/paid-courses/web-3.5/activity/10,"recipe, mashup, activities",
Web-3.5,eb-3.5 API Integration Mastery,Activity,11,API Client Library Activities,60,✓,,✓,Lesson Exit Ticket,https://forms.gle/api-wrappers-11,,,Submit Activity - Lesson 11,https://forms.gle/submit-11,Concept 11- API Client Library.mdx,/paid-courses/web-3.5/activity/11,"client, library, activities",2
Web-3.5,eb-3.5 API Integration Mastery,Activity,12,API Testing Playground Activities,60,,,,,,,,,,Concept 12- API Testing Playground.mdx,/paid-courses/web-3.5/activity/12,"testing, playground, activities",
Web-3.5,eb-3.5 API Integration Mastery,Activity,13,Real-time WebSocket API Activities,60,✓,,✓,Lesson Exit Ticket,https://forms.gle/oauth-13,,,Submit Activity - Lesson 13,https://forms.gle/submit-13,Concept 13- Real-time WebSocket API.mdx,/paid-courses/web-3.5/activity/13,"real-time, websocket, activities",2
Web-3.5,eb-3.5 API Integration Mastery,Activity,14,GraphQL API Explorer Activities,60,,,,,,,,,,Concept 14- GraphQL API Explorer.mdx,/paid-courses/web-3.5/activity/14,"graphql, explorer, activities",
Web-3.5,eb-3.5 API Integration Mastery,Activity,15,OAuth Authentication Hub Activities,60,✓,,✓,Lesson Exit Ticket,https://forms.gle/websockets-15,,,Submit Activity - Lesson 15,https://forms.gle/submit-15,Concept 15- OAuth Authentication Hub.mdx,/paid-courses/web-3.5/activity/15,"oauth, authentication, activities",2
Web-3.5,eb-3.5 API Integration Mastery,Activity,16,File Upload Workshop Activities,60,,,,,,,,,,Concept 16- File Upload Workshop.mdx,/paid-courses/web-3.5/activity/16,"file, upload, workshop, activities",
Web-3.5,eb-3.5 API Integration Mastery,Activity,17,Payment Gateway Integration Activities,60,✓,,✓,Lesson Exit Ticket,https://forms.gle/payment-apis-17,,,Submit Activity - Lesson 17,https://forms.gle/submit-17,Concept 17- Payment Gateway Integration.mdx,/paid-courses/web-3.5/activity/17,"payment, gateway, integration, activities",2
Web-3.5,eb-3.5 API Integration Mastery,Activity,18,AI API Playground Activities,60,,,,,,,,,,Concept 18- AI API Playground.mdx,/paid-courses/web-3.5/activity/18,"playground, activities",
Web-3.5,eb-3.5 API Integration Mastery,Activity,19,GraphQL vs REST Comparison Activities,60,✓,,✓,Lesson Exit Ticket,https://forms.gle/graphql-rest-19,,,Submit Activity - Lesson 19,https://forms.gle/submit-19,Concept 19- GraphQL vs REST Comparison.mdx,/paid-courses/web-3.5/activity/19,"graphql, rest, comparison, activities",2
Web-3.5,eb-3.5 API Integration Mastery,Activity,20,Performance Optimization Lab Activities,60,,,,,,,,,,Concept 20- Performance Optimization Lab.mdx,/paid-courses/web-3.5/activity/20,"performance, optimization, activities",
Web-3.5,eb-3.5 API Integration Mastery,Activity,21,Cache Implementation Workshop Activities,60,,,,,,,,,,Concept 21- Cache Implementation Workshop.mdx,/paid-courses/web-3.5/activity/21,"cache, implementation, workshop, activities",
Web-3.5,eb-3.5 API Integration Mastery,Activity,22,Security Audit Challenge Activities,60,,,,,,,,,,Concept 22- Security Audit Challenge.mdx,/paid-courses/web-3.5/activity/22,"security, audit, challenge, activities",
Web-3.5,eb-3.5 API Integration Mastery,Activity,23,Build Your First API Activities,60,,,,,,,,,,Concept 23- Build Your First API.mdx,/paid-courses/web-3.5/activity/23,"build, your, first, activities",
Web-3.5,eb-3.5 API Integration Mastery,Activity,24,Concept 24: API Documentation Generator,60,,,,,,,,,,Concept 24- API Documentation Generator.mdx,/paid-courses/web-3.5/activity/24,"concept, documentation, generator, api",
Web-3.5,eb-3.5 API Integration Mastery,Project,1,API Explorer Dashboard - Multi-API Integration Hub,240,✓,,✓,Lesson Exit Ticket,https://forms.gle/api-basics-1,,,Submit Activity - Lesson 1,https://forms.gle/submit-1,Project 01- API Explorer Dashboard.mdx,/paid-courses/web-3.5/project/1,"explorer, dashboard, multi-api, integration",2
Web-3.5,eb-3.5 API Integration Mastery,Project,2,Project 02: Social Media Aggregator,240,,,,,,,,,,Project 02- Social Media Aggregator.mdx,/paid-courses/web-3.5/project/2,"project, social, media, aggregator",
Web-3.5,eb-3.5 API Integration Mastery,Project,3,Smart Shopping Assistant - Multi-Store Price Comparison Engine,240,✓,,✓,Lesson Exit Ticket,https://forms.gle/json-data-3,,,Submit Activity - Lesson 3,https://forms.gle/submit-3,Project 03- Smart Shopping Assistant.mdx,/paid-courses/web-3.5/project/3,"smart, shopping, assistant, multi-store, price, comparison, engine",2
Web-3.5,eb-3.5 API Integration Mastery,Project,4,Your API Innovation - Capstone Project & Portfolio Masterpiece,90,,,,,,,,,,Project 04- Your API Innovation.mdx,/paid-courses/web-3.5/project/4,"your, innovation, capstone, project, portfolio, masterpiece",
Web-4,eb-4 Database Fundamentals,Lesson,1,What is a Database?,90,,,,,,,,,,Concept 01- What is Database.mdx,/paid-courses/web-4/lesson/1,"what, database?",1
Web-4,eb-4 Database Fundamentals,Lesson,2,Introduction to SQL,90,,,,,,,,,,Concept 02- Introduction to SQL.mdx,/paid-courses/web-4/lesson/2,"introduction, sql, database",1
Web-4,eb-4 Database Fundamentals,Lesson,3,Querying Data with SELECT,90,,,,,,,,,,Concept 03- Querying Data with SELECT.mdx,/paid-courses/web-4/lesson/3,"querying, data, with, select",
Web-4,eb-4 Database Fundamentals,Lesson,4,Lesson 4: Build a Friend's Book Tracker 📚,90,,,,,,,,,,Concept 04- Joins and Relationships.mdx,/paid-courses/web-4/lesson/4,"lesson, build, friend's, book, tracker",
Web-4,eb-4 Database Fundamentals,Lesson,5,Aggregations and Grouping,90,,,,,,,,,,Concept 05- Aggregations and Grouping.mdx,/paid-courses/web-4/lesson/5,"aggregations, grouping",
Web-4,eb-4 Database Fundamentals,Lesson,6,Subqueries and Nested Queries: Finding Top Performers and Outliers,90,,,,,,,,,,Concept 06- Subqueries and Nested Queries.mdx,/paid-courses/web-4/lesson/6,"subqueries, nested, queries:, finding, performers, outliers",
Web-4,eb-4 Database Fundamentals,Lesson,7,Data Definition and Constraints,90,,,,,,,,,,Concept 07- Data Definition and Constraints.mdx,/paid-courses/web-4/lesson/7,"data, definition, constraints",
Web-4,eb-4 Database Fundamentals,Lesson,8,Lesson 8: Fix the Slow Book Search,90,,,,,,,,,,Concept 08- Indexing and Query Optimization.mdx,/paid-courses/web-4/lesson/8,"lesson, slow, book, search",
Web-4,eb-4 Database Fundamentals,Lesson,9,The Database Disaster: A Normalization Adventure,100,,,,,,,,,,"Concept 09- Data Modeling, ER Diagrams, and Normalization.mdx",/paid-courses/web-4/lesson/9,"database, disaster:, normalization, adventure",
Web-4,eb-4 Database Fundamentals,Lesson,10,Advanced Schema Design & Denormalization,130,,,,,,,,,,Concept 10- Advanced Schema Design and Denormalization.mdx,/paid-courses/web-4/lesson/10,"advanced, schema, design, denormalization, query",
Web-4,eb-4 Database Fundamentals,Lesson,11,Transactions and Concurrency,135,,,,,,,,,,Concept 11- Transactions and Concurrency.mdx,/paid-courses/web-4/lesson/11,"transactions, concurrency, transaction",
Web-4,eb-4 Database Fundamentals,Lesson,12,Introduction to NoSQL,105,,,,,,,,,,Concept 12- Introduction to NoSQL.mdx,/paid-courses/web-4/lesson/12,"introduction, nosql, sql, database, mongodb",
Web-4,eb-4 Database Fundamentals,Lesson,13,Lesson 13: Build a Flexible Product Catalog,90,,,,,,,,,,Concept 13- Working with MongoDB.mdx,/paid-courses/web-4/lesson/13,"lesson, build, flexible, product, catalog",
Web-4,eb-4 Database Fundamentals,Lesson,14,Lesson 14: Build the Ultimate Data Detective Pipeline,90,,,,,,,,,,Concept 14- Data Integration and ETL.mdx,/paid-courses/web-4/lesson/14,"lesson, build, ultimate, data, detective, pipeline",
Web-4,eb-4 Database Fundamentals,Lesson,15,Lesson 15: Speed Demon - MongoDB Performance Lab,90,,,,,,,,,,Concept 15- Indexing and Performance in NoSQL.mdx,/paid-courses/web-4/lesson/15,"lesson, speed, demon, mongodb, performance",
Web-4,eb-4 Database Fundamentals,Lesson,16,Production Database Security with Supabase RLS & Auth,90,,,,,,,,,,Concept 16- Security in Databases.mdx,/paid-courses/web-4/lesson/16,"production, database, security, with, supabase, auth",
Web-4,eb-4 Database Fundamentals,Lesson,17,Production Cloud Backup & Recovery Strategies,170,,,,,,,,,,"Concept 17- Backup, Recovery, and Maintenance.mdx",/paid-courses/web-4/lesson/17,"production, cloud, backup, recovery, strategies, sql, database",
Web-4,eb-4 Database Fundamentals,Lesson,18,Production Cloud Database Deployment & Auto-Scaling,200,,,,,,,,,,Concept 18- Cloud Databases and Scalability.mdx,/paid-courses/web-4/lesson/18,"production, cloud, database, deployment, auto-scaling, sql",
Web-4,eb-4 Database Fundamentals,Lesson,19,Production Data Analytics with BigQuery & Modern Data Stack,220,,,,,,,,,,Concept 19- Data Warehousing and Big Data Basics.mdx,/paid-courses/web-4/lesson/19,"production, data, analytics, with, bigquery, modern, stack, query, cloud",
Web-4,eb-4 Database Fundamentals,Activity,1,Build Your Personal Contacts Database,60,,,,,,,,,,Concept 01- What is Database.mdx,/paid-courses/web-4/activity/1,"build, your, personal, contacts, database, schema, query",1
Web-4,eb-4 Database Fundamentals,Activity,2,Task Management Database Challenge,60,,,,,,,,,,Concept 02- Introduction to SQL.mdx,/paid-courses/web-4/activity/2,"task, management, database, challenge",1
Web-4,eb-4 Database Fundamentals,Activity,3,Product Catalog Search Challenges,60,,,,,,,,,,Concept 03- Querying Data with SELECT.mdx,/paid-courses/web-4/activity/3,"product, catalog, search, challenges",
Web-4,eb-4 Database Fundamentals,Activity,4,Activity: Build Your Library Dashboard 📚,60,,,,,,,,,,Concept 04- Joins and Relationships.mdx,/paid-courses/web-4/activity/4,"activity:, build, your, library, dashboard",
Web-4,eb-4 Database Fundamentals,Activity,5,Store Analytics Dashboard Challenge 📊,60,,,,,,,,,,Concept 05- Aggregations and Grouping.mdx,/paid-courses/web-4/activity/5,"store, analytics, dashboard, challenge",
Web-4,eb-4 Database Fundamentals,Activity,6,Data Detective: Uncover Hidden Patterns with Subqueries,60,,,,,,,,,,Concept 06- Subqueries and Nested Queries.mdx,/paid-courses/web-4/activity/6,"data, detective:, uncover, hidden, patterns, with, subqueries",
Web-4,eb-4 Database Fundamentals,Activity,7,Break Things Challenge: Data Constraints Save the Day! 🛡️,60,,,,,,,,,,Concept 07- Data Definition and Constraints.mdx,/paid-courses/web-4/activity/7,"break, things, challenge:, data, constraints, save, day!",
